"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDM21","OUT013",4085.22606201059
"FDV52","OUT019",14.8632552405605
"NCW06","OUT013",3065.37911464819
"FDX36","OUT035",3750.87196034618
"FDT35","OUT027",4185.30354533673
"NCL19","OUT010",352.201676502805
"NCD31","OUT046",2612.96733926
"FDE53","OUT019",0
"FDW58","OUT019",0
"DRF48","OUT046",2965.17241698626
"FDW57","OUT035",2983.24375355261
"DRH13","OUT017",1813.95099961361
"FDT33","OUT013",2742.34302192214
"DRK47","OUT027",5024.69196063503
"FDY22","OUT010",414.495103151237
"FDC35","OUT019",1393.03961775026
"FDO03","OUT013",3679.27773370755
"FDF24","OUT045",1298.78391969642
"FDF56","OUT018",2631.93461242923
"FDD28","OUT013",972.334486991606
"FDG53","OUT027",3706.07157364329
"FDO27","OUT019",0
"NCF54","OUT018",2443.7776427289
"FDC20","OUT027",2354.16493467305
"FDU10","OUT046",697.229053964391
"DRA24","OUT018",2370.38066049875
"FDA02","OUT010",435.745155947454
"FDG10","OUT017",1091.54211788804
"FDW39","OUT010",954.758013757773
"FDP04","OUT019",0
"NCM55","OUT013",2963.87736151306
"FDG47","OUT045",4035.4606921348
"NCU41","OUT017",3141.98750313213
"NCK31","OUT017",957.267988167104
"FDZ46","OUT045",1687.61769383645
"FDU13","OUT027",3821.57614382088
"NCF19","OUT045",756.906456292123
"NCJ43","OUT013",2765.46055575848
"NCJ05","OUT045",2372.90622468321
"FDS04","OUT027",3712.35373212187
"FDX28","OUT010",0
"FDB41","OUT027",2269.87687252098
"FDG53","OUT046",2256.13510843548
"FDL15","OUT010",509.674245225219
"FDQ08","OUT049",1147.70624788184
"DRN36","OUT013",1591.33368195935
"FDI46","OUT013",4015.33333454598
"FDG16","OUT027",4834.09495026439
"FDV32","OUT013",1055.73837703363
"FDF44","OUT010",243.100622551494
"FDK04","OUT018",651.675335474686
"NCA41","OUT013",3088.7171430523
"FDD51","OUT017",837.587466773736
"NCZ53","OUT045",2915.1762057325
"FDP01","OUT027",3912.81806090177
"FDY25","OUT049",2969.72212284368
"FDB17","OUT018",2572.22081585373
"NCV54","OUT018",1629.59473687483
"FDJ32","OUT017",1134.43474112546
"FDA37","OUT049",2138.03214518161
"FDG35","OUT035",2928.33715206056
"NCM05","OUT018",3916.88021907022
"FDG45","OUT046",3363.48099189055
"FDH28","OUT013",742.03749566922
"NCE18","OUT049",4016.47003761321
"FDH38","OUT045",1812.9895824233
"FDR56","OUT013",3217.83201262736
"FDH17","OUT027",3049.37946816655
"FDD39","OUT049",3545.19745070633
"FDB41","OUT049",941.058897443413
"NCR53","OUT046",3541.631053779
"FDX46","OUT017",1103.94861378766
"FDV28","OUT049",752.54986268066
"FDA08","OUT018",2397.85418753606
"FDH45","OUT017",863.153060188349
"NCS38","OUT010",0
"FDD40","OUT010",1192.4822828191
"DRM59","OUT035",2581.19219766011
"NCJ43","OUT018",2499.74845831619
"NCN29","OUT013",860.51421356474
"NCC19","OUT045",2964.35098744851
"FDR56","OUT035",3306.45988826386
"FDZ43","OUT049",3966.90273825221
"FDJ32","OUT010",0
"DRH03","OUT017",1591.21285652484
"NCZ54","OUT035",2740.75274199041
"FDE26","OUT017",2421.52700761182
"FDS03","OUT045",974.404434069895
"DRZ24","OUT019",17.3437484934398
"FDO48","OUT027",4981.34813551513
"FDW39","OUT049",2921.13813241277
"NCK05","OUT049",1122.22155963236
"NCK30","OUT017",4112.61921619596
"FDT27","OUT018",3479.32286509666
"FDS08","OUT019",916.52686553238
"NCJ19","OUT049",1021.17100837971
"FDC58","OUT045",651.720406406264
"DRE37","OUT013",3008.91664459586
"FDW02","OUT035",2221.91992616528
"FDJ02","OUT010",495.851470167946
"FDX09","OUT045",2738.04990535671
"FDT31","OUT010",1056.07972490772
"FDI24","OUT049",2915.87973544685
"FDY09","OUT045",2720.44369672865
"FDV28","OUT045",582.499375391887
"DRM47","OUT049",3134.44192731985
"FDT52","OUT019",2033.87965679933
"FDI48","OUT018",652.387484507488
"FDY55","OUT017",4147.29952640446
"FDU48","OUT013",2125.82432020727
"FDN25","OUT045",895.275632063695
"FDP20","OUT049",2124.95395283175
"FDJ15","OUT013",3016.87602938242
"FDD04","OUT018",1956.3738105891
"FDY58","OUT045",3558.49673803444
"FDR37","OUT018",2674.43471802167
"FDF44","OUT013",2147.70561687116
"FDD32","OUT045",1317.98644946732
"FDR57","OUT017",2634.4969691114
"DRG39","OUT027",2349.04612710975
"FDX15","OUT017",2626.57803690741
"DRN37","OUT045",2561.90691391101
"FDW40","OUT027",3754.32173066669
"FDB32","OUT049",1606.47320206904
"FDM40","OUT018",2004.60573595759
"FDE39","OUT027",3381.83167741938
"DRH49","OUT017",1433.24863333738
"FDT46","OUT049",920.693016757235
"NCF06","OUT035",4203.90709475733
"FDP07","OUT017",3206.18886340326
"FDC04","OUT013",3821.05202742461
"FDZ32","OUT017",1814.05013643366
"FDD50","OUT045",2625.65707229966
"FDU56","OUT017",3030.61843158775
"FDV34","OUT017",1324.06667422093
"NCY41","OUT013",654.358517591363
"NCK18","OUT046",2629.54978637539
"DRH25","OUT049",963.193122349669
"FDT57","OUT046",3759.20993672191
"FDV56","OUT018",1484.66825345466
"FDV12","OUT045",1545.31129307178
"FDN52","OUT017",1581.03392563572
"FDX38","OUT035",996.941044342159
"FDE47","OUT018",1679.26117305589
"NCO07","OUT013",3370.94858814881
"FDV09","OUT027",3839.18235244894
"FDZ23","OUT019",1080.28159273338
"DRH51","OUT018",1145.30264185558
"NCY54","OUT045",2658.78151394789
"DRG49","OUT013",3912.27571285058
"NCC19","OUT049",3148.40429177974
"NCV53","OUT045",3736.15514545785
"FDZ47","OUT019",0
"NCO26","OUT018",1552.37386849133
"NCP02","OUT045",931.985233642594
"NCW30","OUT018",3812.22627623198
"NCN55","OUT046",3806.3371954126
"FDB20","OUT010",0
"DRL11","OUT013",2522.04491950367
"DRD60","OUT045",2810.03060842921
"FDW14","OUT010",0
"FDL27","OUT010",0
"FDU09","OUT018",687.067794715988
"DRH36","OUT027",2664.44246643706
"FDP34","OUT027",3933.92852429536
"FDE04","OUT017",2977.36683547602
"FDZ57","OUT027",3577.23588287347
"FDF02","OUT010",0
"FDG28","OUT045",3850.73509094283
"NCI31","OUT046",596.038913309118
"FDT43","OUT013",879.635838170503
"FDU20","OUT046",1987.4330575713
"FDD53","OUT013",749.145142020353
"FDW15","OUT045",2353.35162984989
"NCT53","OUT045",2515.80341673298
"NCG55","OUT027",3284.42497033489
"FDD48","OUT035",1976.23627231739
"FDG47","OUT049",4249.07549911124
"FDI21","OUT017",1190.46424095023
"FDT27","OUT017",3851.69650813315
"DRO35","OUT013",1898.99113106786
"FDD33","OUT017",3784.24382133885
"FDC04","OUT035",3976.58225115287
"FDY34","OUT013",2684.28423072696
"DRJ49","OUT049",2139.9400788043
"FDE05","OUT049",2435.29016883325
"FDU31","OUT017",3608.81297892595
"NCN19","OUT027",4430.09500816662
"FDK56","OUT027",4385.54737954887
"FDK58","OUT017",1807.9075673577
"NCJ42","OUT035",1789.77476057996
"FDZ34","OUT027",4492.78095246005
"FDA52","OUT018",2556.31006518857
"NCR29","OUT013",947.481042609795
"FDT48","OUT035",3311.02835712462
"DRJ51","OUT019",1716.70695434399
"NCS54","OUT046",2813.43166803989
"FDV01","OUT035",2655.40046574311
"DRG51","OUT027",4044.23338174452
"NCG42","OUT013",2130.53237847066
"FDA51","OUT049",1995.62660759688
"FDV19","OUT010",667.245950767689
"NCT18","OUT045",2816.78618971792
"NCS41","OUT045",2855.11034409458
"FDO03","OUT046",3649.49587055785
"FDL12","OUT010",0
"FDY37","OUT010",416.583078759124
"FDI58","OUT049",1635.60173448668
"FDT28","OUT018",2095.70806363585
"NCC42","OUT010",287.427756601493
"FDO01","OUT017",2223.29024384244
"FDJ02","OUT013",2412.9034129698
"FDQ04","OUT018",427.95388345582
"DRL47","OUT013",2037.26117001938
"FDZ32","OUT035",1906.4831342554
"FDC35","OUT035",3423.91284464671
"FDX14","OUT045",1121.47757733544
"FDZ35","OUT013",1749.43749454943
"FDL14","OUT013",2550.68179745627
"FDO04","OUT049",1004.09690679926
"DRK11","OUT017",2490.92808061139
"FDB44","OUT018",3057.0450179206
"FDZ50","OUT049",3070.87181091639
"FDI12","OUT027",2931.33572049859
"FDU43","OUT017",3893.6240540954
"FDD58","OUT010",0
"FDB27","OUT017",3193.20980787346
"FDB04","OUT018",1161.45211874342
"NCO17","OUT013",1928.47172854792
"FDL12","OUT017",1106.52824386059
"DRJ13","OUT049",2647.03809518005
"FDD57","OUT045",1491.36976885489
"FDW19","OUT035",1971.21660157415
"DRD27","OUT018",1335.40799776117
"FDH27","OUT027",3758.89019952746
"NCW30","OUT027",5546.32490110085
"FDR40","OUT018",1067.72970840965
"FDG05","OUT013",2568.82011313194
"NCY41","OUT019",0
"FDI38","OUT018",3034.37868596673
"FDR20","OUT046",773.30480308753
"FDE09","OUT017",1852.76680845532
"FDN50","OUT019",0
"DRF27","OUT045",2352.14782635204
"DRF51","OUT013",668.320882051259
"NCO02","OUT019",0
"FDB51","OUT027",2467.08987477771
"FDJ50","OUT013",903.997628087267
"FDN52","OUT013",1457.25782587853
"FDX14","OUT013",1273.31725997654
"FDT27","OUT019",1868.1360908105
"FDV10","OUT013",770.985986101671
"FDU33","OUT046",797.666593004295
"FDU58","OUT046",2993.76884235628
"NCP42","OUT027",4532.70142797955
"FDL51","OUT027",4874.64666965156
"DRH15","OUT027",2208.15600550273
"FDU16","OUT017",1535.46253550531
"FDW15","OUT017",2527.8359558304
"FDQ44","OUT045",1886.03449959102
"NCI06","OUT027",4302.71604913702
"DRK23","OUT019",2087.58245479353
"FDC28","OUT035",1901.67593917196
"NCY17","OUT019",0
"NCV05","OUT018",2165.64124368303
"FDM34","OUT019",212.116710079855
"DRD60","OUT027",4346.23991624212
"FDT38","OUT046",1393.22862274788
"FDQ57","OUT018",2030.44248926949
"FDE59","OUT027",2055.84269692618
"NCM43","OUT046",2595.36113063194
"DRI51","OUT049",2810.69368556099
"NCG30","OUT017",2096.75500434031
"NCK54","OUT035",1980.86342541565
"FDQ16","OUT019",0
"FDI36","OUT013",3198.62948285646
"FDX16","OUT027",3814.78010994961
"FDA34","OUT046",2756.96919798756
"FDJ48","OUT018",3631.98823873564
"FDU47","OUT035",2399.49742842355
"FDS39","OUT046",2274.23297152858
"FDD11","OUT046",3965.81683457776
"FDM16","OUT027",2695.61852188002
"FDU56","OUT018",2622.45981166497
"FDQ32","OUT017",2107.21311403466
"DRK35","OUT013",693.214779015637
"FDA58","OUT049",3792.70813301178
"DRG48","OUT019",385.558713704918
"FDT59","OUT010",1740.34449424182
"FDQ31","OUT019",0
"FDS51","OUT018",758.417253920819
"FDW32","OUT027",2903.37053899623
"FDI15","OUT027",5616.21762856547
"NCV30","OUT017",1123.50320862098
"DRG25","OUT049",3065.04085432028
"FDT02","OUT013",598.879356469126
"FDO33","OUT027",3277.17773458114
"FDP38","OUT035",989.554219185783
"FDZ45","OUT035",3273.68751167805
"NCA54","OUT027",4303.73981064968
"FDU33","OUT017",907.660236223536
"FDN58","OUT017",3839.82211928114
"FDI05","OUT045",1206.08527087532
"FDM57","OUT019",0
"NCS42","OUT027",2895.41115420968
"FDB57","OUT045",3481.41545905356
"FDC03","OUT045",3083.14733673184
"FDZ58","OUT013",1957.46067156294
"NCK29","OUT045",1920.22315533448
"NCR53","OUT045",3481.80797669855
"FDE26","OUT027",3764.58156672094
"FDU52","OUT049",2552.21101816849
"FDE41","OUT027",2853.09109060243
"FDU38","OUT018",2728.62917048092
"FDA52","OUT017",2947.35413094834
"FDW46","OUT046",1119.85896620288
"DRI59","OUT035",3695.33411498645
"FDT38","OUT035",1520.97357289572
"FDL33","OUT018",2837.45906453494
"FDQ01","OUT027",5487.87359226069
"FDJ08","OUT046",3024.21451711152
"FDQ47","OUT049",756.153254266254
"NCZ18","OUT013",4009.06940772232
"FDE29","OUT017",1092.95839704569
"FDF10","OUT027",3834.61388358817
"FDC48","OUT049",1445.92934880865
"FDY58","OUT013",3643.43407258377
"NCX30","OUT010",1983.22802344901
"FDV11","OUT013",2882.20938201649
"FDT46","OUT046",818.244949350277
"DRD01","OUT019",0
"FDQ11","OUT013",4123.68980578987
"NCM41","OUT017",1592.76872508511
"NCC55","OUT013",648.626697815315
"FDG45","OUT027",4835.19961694219
"NCQ54","OUT049",2757.34295262921
"FDM34","OUT045",2000.96651013844
"FDD17","OUT019",1849.32607868459
"FDN38","OUT027",5441.81054766523
"FDB53","OUT018",2082.76946068861
"NCL06","OUT035",4276.46035746001
"NCV18","OUT019",0
"FDX25","OUT013",2919.32973289531
"FDB39","OUT046",910.451943706334
"FDC33","OUT049",3268.71605704078
"NCO14","OUT018",464.190062224593
"FDA58","OUT027",5194.65193042221
"NCQ02","OUT017",3054.40766187433
"NCR53","OUT017",3685.85380532426
"FDN52","OUT046",1471.04028241648
"FDG26","OUT046",4042.50559591365
"FDE23","OUT027",2278.18832236996
"DRI37","OUT013",1001.8959896368
"DRH37","OUT018",2356.81081368385
"FDO01","OUT035",2233.26220796967
"FDK45","OUT049",1919.33036390599
"FDP23","OUT049",3533.24215668919
"FDM33","OUT035",3618.64535365056
"FDD36","OUT017",2017.52706551405
"FDL56","OUT017",1480.86754649311
"FDT27","OUT010",1854.43278526176
"FDG52","OUT017",841.722965406943
"NCL42","OUT035",3991.03627007782
"DRJ24","OUT046",2941.87484116472
"FDV38","OUT046",872.61944379472
"FDT35","OUT045",2673.9881344882
"FDY51","OUT045",3390.62474385516
"FDC37","OUT017",1799.41607552353
"NCP43","OUT013",2907.4553440433
"FDO33","OUT045",1728.52147828604
"FDW04","OUT018",1859.18759807237
"NCC31","OUT046",2461.18613773106
"FDK22","OUT049",3514.08007950086
"FDJ50","OUT017",1002.87983088009
"FDV13","OUT017",1588.28116138948
"DRL60","OUT017",2516.27317945825
"FDW03","OUT017",1817.69398060182
"FDY27","OUT035",2959.80658832845
"FDB39","OUT027",2346.38559187168
"FDU59","OUT045",2509.62039507445
"FDZ57","OUT049",2209.52119378906
"FDO21","OUT049",3700.68118064091
"FDS43","OUT018",2693.98931285499
"FDU28","OUT010",1127.21670845274
"FDC51","OUT010",76.2523898848702
"FDW16","OUT010",0
"FDP32","OUT010",84.9159047962771
"FDB60","OUT019",1191.55152745771
"NCQ30","OUT046",1918.87570409921
"FDD26","OUT049",3074.47520250198
"FDI44","OUT045",1183.67186716382
"DRH23","OUT046",923.430999236136
"FDO44","OUT046",1761.44358795936
"FDG04","OUT046",2965.17241698626
"FDM32","OUT027",2924.48100238983
"FDM09","OUT013",2768.22022781661
"FDZ47","OUT013",1668.61323458034
"FDM40","OUT027",3727.81328090455
"FDY48","OUT017",1733.12673964452
"NCM30","OUT045",642.957754674803
"FDX36","OUT010",1696.96021653935
"DRF03","OUT017",761.962919533076
"FDN51","OUT049",4239.83942456965
"FDM57","OUT049",1512.35827409029
"FDB35","OUT049",1655.33637130519
"FDY13","OUT027",2712.63393922297
"FDA37","OUT017",2161.13640659663
"NCX53","OUT017",2364.53243051188
"FDD59","OUT018",1080.70876393946
"FDX10","OUT019",0
"FDC03","OUT018",2866.58759695258
"FDW43","OUT035",3764.30221775846
"FDW10","OUT046",2793.20537675633
"FDY14","OUT027",5591.8558386487
"FDV43","OUT045",683.861539124397
"FDO40","OUT013",2421.60738046377
"FDP46","OUT027",2918.25752814873
"NCE43","OUT019",775.06418429518
"FDD05","OUT035",2061.68768538474
"FDJ60","OUT010",763.096789291906
"DRE27","OUT018",1264.90225808382
"FDO11","OUT035",4144.0212751046
"DRG11","OUT027",3173.05589879051
"FDK33","OUT010",1475.67880519079
"DRM23","OUT045",2633.88761698351
"FDJ02","OUT027",3825.27867222653
"NCZ05","OUT045",1606.34223198487
"NCL30","OUT013",2046.55592879845
"FDZ19","OUT018",2484.6814271785
"FDM45","OUT049",2078.45793800873
"FDO36","OUT046",2829.44155552511
"NCK31","OUT045",771.892582264679
"DRJ37","OUT045",2368.77072605
"FDP24","OUT018",1643.02499428712
"FDF46","OUT013",1873.07347259082
"FDX46","OUT019",0
"NCL18","OUT045",2995.96001311903
"FDJ26","OUT013",3441.02135759861
"FDJ07","OUT045",1771.51323834352
"FDY15","OUT013",2545.48208472783
"DRG01","OUT045",1146.86312876487
"FDF58","OUT045",992.583202328132
"FDZ14","OUT019",88.4402794559003
"FDP31","OUT049",1220.25951058452
"FDH45","OUT013",792.276491480456
"FDA09","OUT010",956.765084200527
"FDW31","OUT035",3334.42506976621
"FDA57","OUT046",694.509834488836
"NCE55","OUT035",2942.73248674801
"FDC17","OUT019",1452.61382492314
"FDC59","OUT013",1136.70222640535
"FDA22","OUT013",2693.52030526855
"FDK52","OUT035",3693.73779384361
"NCM26","OUT046",2429.0854575955
"NCT53","OUT035",2782.72074053523
"FDW45","OUT018",2092.14512463282
"NCI18","OUT035",3657.46116249227
"FDE38","OUT018",2326.18509694342
"FDF08","OUT019",0
"FDY58","OUT010",1704.59996993809
"FDF58","OUT019",0
"FDX39","OUT017",3472.01790336957
"FDB44","OUT049",3431.20829650644
"FDF28","OUT013",2093.37157500928
"FDE39","OUT013",1904.10993863116
"FDT37","OUT018",3709.61985641905
"FDZ45","OUT017",3249.71273050836
"FDO40","OUT035",2542.90849586601
"FDM57","OUT027",2880.0729631747
"DRG36","OUT017",2826.55071122226
"FDY36","OUT010",0
"DRL60","OUT027",3860.88360712764
"FDS25","OUT019",0
"DRF49","OUT027",3244.50449481539
"FDP16","OUT045",3802.93613580191
"FDS60","OUT049",2967.67459981836
"FDU15","OUT027",2142.00625902633
"FDK43","OUT046",2024.06175398507
"FDN25","OUT046",1012.66584587427
"FDE53","OUT049",1779.95565827667
"FDB22","OUT013",2503.45540194553
"FDE39","OUT017",2013.88322134589
"FDX35","OUT035",3776.74916624065
"NCG54","OUT049",2787.8877642045
"FDH27","OUT035",2463.14844999215
"NCK42","OUT013",3432.61077092958
"FDS25","OUT049",1890.93221217607
"FDI10","OUT018",2506.60317642495
"FDU35","OUT035",1757.67408044439
"FDI04","OUT017",3300.62342276983
"DRK23","OUT035",4112.23220744889
"FDB53","OUT019",452.912263679164
"FDY02","OUT049",4270.91634319256
"FDM60","OUT035",872.101262802923
"NCJ31","OUT010",1859.41200342244
"DRP35","OUT017",2123.65597174744
"NCQ30","OUT018",1678.2778641258
"DRL11","OUT010",597.213633900455
"FDU01","OUT013",3006.47660392555
"FDR39","OUT035",3006.40173997153
"FDO08","OUT046",2678.90461007659
"FDC02","OUT045",4044.83635607901
"NCZ29","OUT035",2177.2327081449
"FDF29","OUT010",218.73883263473
"FDZ23","OUT017",3118.2974096656
"NCU53","OUT018",2333.96443974479
"NCW30","OUT013",4096.60879639755
"NCM26","OUT027",3905.47168832796
"FDV50","OUT027",3408.2005377789
"FDW15","OUT049",2476.72606033045
"FDI35","OUT027",4343.12817912157
"FDO11","OUT017",4078.03804280751
"FDN48","OUT046",1490.06277020219
"NCA17","OUT049",2480.27076767856
"NCN54","OUT013",1313.72938996109
"FDP22","OUT013",905.652633467595
"NCB54","OUT035",2158.52183283905
"FDD08","OUT045",569.380730459463
"DRM48","OUT010",0
"FDG41","OUT027",3267.98211262212
"FDE44","OUT027",2259.91041729167
"FDE26","OUT035",2436.16657741988
"NCS38","OUT013",1840.93233987269
"NCJ54","OUT018",3358.97064725306
"FDI40","OUT019",0
"FDN45","OUT018",3264.75658245425
"FDU43","OUT046",3831.86233624464
"FDI04","OUT010",1255.12777452996
"NCC07","OUT018",1406.85659378606
"NCC07","OUT019",0
"NCD18","OUT045",3581.79431385598
"FDU55","OUT035",4218.40156626484
"FDX59","OUT035",743.026845810426
"FDR52","OUT049",3166.15008981042
"NCP17","OUT013",1066.09734990794
"FDQ32","OUT045",1934.28465661443
"NCT17","OUT049",3072.77974453908
"FDO10","OUT049",1096.44349055794
"FDE32","OUT049",716.093189344132
"FDN44","OUT045",2443.29060661287
"FDH02","OUT035",1627.24206853173
"FDK60","OUT013",1670.20955572318
"FDS24","OUT019",0
"FDL03","OUT010",1265.52719998683
"FDB46","OUT027",4859.66054367901
"FDO48","OUT049",3661.8653717992
"FDZ39","OUT049",1806.54501320395
"FDT02","OUT027",2048.59546117243
"FDC50","OUT013",1556.08081212067
"FDP39","OUT035",996.269347891924
"DRG15","OUT018",707.605698479403
"FDP10","OUT018",1393.87753825626
"FDF53","OUT027",4380.56816138819
"FDN34","OUT045",2683.81500031489
"FDK02","OUT045",1860.6489481616
"FDC23","OUT045",2726.09461133957
"FDJ10","OUT019",381.071150009286
"FDE53","OUT035",1859.70794062714
"FDR25","OUT035",4392.63662408784
"FDW50","OUT046",2627.95346523255
"FDS09","OUT049",997.521367495744
"FDW49","OUT010",902.251000353462
"FDU51","OUT046",2880.39270036915
"FDF28","OUT018",1785.6510264396
"NCY30","OUT018",2569.10907873319
"FDD44","OUT045",4067.78186683813
"FDX09","OUT017",2912.53423133722
"NCF30","OUT013",2040.37290713992
"FDZ50","OUT019",1083.9658894841
"FDW37","OUT013",1469.56518495809
"FDD11","OUT049",4105.60574743129
"DRH39","OUT018",948.973811708892
"FDA36","OUT049",3013.20553736621
"NCG43","OUT049",1585.75525632044
"FDF02","OUT035",1807.91307625563
"FDP57","OUT027",3086.54027162793
"NCE42","OUT017",3762.95331596006
"NCR38","OUT027",5435.48793660408
"FDP03","OUT019",145.434856555844
"FDO51","OUT035",903.178181425829
"NCQ42","OUT046",2048.42354390183
"NCM41","OUT046",1468.77226482341
"FDH48","OUT027",2824.45421264984
"DRF60","OUT046",3728.58421998148
"FDJ27","OUT035",1823.57089867842
"FDQ14","OUT013",2427.29874765725
"FDN27","OUT017",1998.36498832572
"NCQ02","OUT046",2984.8666012222
"FDJ33","OUT049",2140.65222783711
"FDP07","OUT027",4550.79929107265
"DRE01","OUT049",3900.96546743562
"FDU36","OUT045",1536.94115898531
"FDL28","OUT017",3761.53703680241
"NCX53","OUT046",2246.75944449127
"FDZ39","OUT013",1744.76988886861
"NCP42","OUT013",3120.32616872281
"FDJ14","OUT035",1509.73042791138
"FDK04","OUT049",1008.72405989752
"NCC19","OUT017",3180.84376455641
"FDS09","OUT018",628.025694590724
"FDZ02","OUT046",1650.78666544777
"FDD35","OUT018",1661.20376254535
"NCY42","OUT017",2396.1414561824
"FDB05","OUT045",3824.67784306317
"FDF20","OUT035",3232.74327464589
"NCO41","OUT018",1287.70817944031
"FDC40","OUT027",2788.39807586625
"FDV58","OUT045",3054.0188043142
"FDZ57","OUT045",2048.80591786193
"DRM35","OUT046",2841.39684954225
"DRN36","OUT018",1240.048813702
"FDQ13","OUT046",1357.9757529092
"DRO35","OUT010",0
"NCD43","OUT035",1818.76370359498
"FDA51","OUT018",1601.23703772748
"NCX17","OUT027",5125.21040484007
"NCZ17","OUT049",761.213377592067
"FDR11","OUT027",4035.56986683311
"FDW34","OUT049",3926.88312591266
"FDN50","OUT017",1646.25904741951
"FDS09","OUT046",881.070483046323
"FDS48","OUT018",2122.1578291605
"FDL44","OUT049",2681.75885797111
"DRF48","OUT018",2691.9013372471
"FDA14","OUT018",2074.00680895715
"NCD30","OUT049",1649.95661659157
"FDI16","OUT017",1006.05025223812
"NCG06","OUT035",4217.41825733475
"DRZ24","OUT035",2068.44326667345
"NCS17","OUT045",1460.78450469703
"FDB37","OUT045",3784.44575506382
"FDE10","OUT035",2268.47462522578
"FDC57","OUT045",3014.72957266237
"FDM12","OUT018",2747.43918260683
"FDE24","OUT049",2333.11671924788
"FDW22","OUT045",3450.8301948957
"DRD01","OUT027",2381.73759853041
"NCZ18","OUT027",5451.00616962425
"FDN49","OUT045",669.506657019509
"FDR22","OUT035",2005.4052573176
"FDV08","OUT019",0
"FDY39","OUT046",2983.98242911216
"FDV36","OUT049",2103.17179298792
"FDO60","OUT045",683.861539124397
"FDU04","OUT027",3404.59714619331
"FDR20","OUT027",2279.25253646519
"FDW19","OUT019",0
"FDU40","OUT049",3169.65434457596
"FDK15","OUT045",1500.6240750514
"DRF15","OUT035",2556.83040774334
"FDQ25","OUT017",2905.42658498609
"FDI48","OUT019",0
"FDS49","OUT046",1248.65420439013
"FDV22","OUT046",2556.15280414524
"NCV42","OUT046",1750.55250803744
"FDX26","OUT046",2917.55350383052
"FDI33","OUT018",1170.64774070244
"FDZ14","OUT049",2081.56967512928
"FDG10","OUT013",1008.21860069795
"FDM38","OUT018",613.982424965694
"FDG26","OUT027",5484.66271832009
"FDH46","OUT035",1826.15052875135
"FDN13","OUT018",1328.12030942485
"FDU57","OUT035",2575.10831282163
"NCI06","OUT046",2845.00024112784
"FDM38","OUT045",852.324324588781
"NCG42","OUT010",137.2428762154
"FDL39","OUT045",2833.46777365337
"FDT31","OUT019",1119.57082438521
"FDV59","OUT013",3457.46421531139
"FDB49","OUT035",1809.11687975348
"FDD58","OUT049",1724.59785490214
"DRN59","OUT046",754.535243544193
"FDX48","OUT049",2583.95963324163
"FDQ11","OUT049",4168.3503759622
"FDY12","OUT049",1014.63592165875
"FDQ11","OUT045",4023.1937856378
"DRI11","OUT017",1957.95285834118
"FDY32","OUT027",4040.62999015893
"FDS51","OUT045",923.633331211045
"FDR19","OUT010",425.345730490585
"DRB13","OUT018",2775.9364711568
"FDS21","OUT035",1216.03534326277
"FDQ40","OUT045",2771.84604345517
"NCE55","OUT013",2821.43137134577
"FDX43","OUT027",4072.19856324688
"FDS12","OUT049",2103.70390003553
"DRK01","OUT027",2973.65578410584
"FDN25","OUT017",1065.09235236338
"FDB60","OUT046",3083.7887242844
"FDQ13","OUT017",1453.96657908598
"DRK13","OUT045",3044.11103332238
"DRF25","OUT018",324.323702130235
"NCD42","OUT019",0
"FDW25","OUT045",1300.20019885407
"NCV29","OUT027",4293.42129035795
"NCK42","OUT035",3529.01798936744
"DRJ13","OUT027",3966.52085889597
"DRD15","OUT017",3770.24100429638
"FDM27","OUT045",2465.70401032437
"FDZ50","OUT018",2695.15266377027
"FDC04","OUT046",3822.38753548038
"FDF50","OUT049",3196.55531198309
"FDP15","OUT045",3992.01773019484
"FDK46","OUT035",4223.60127899328
"FDZ56","OUT018",2401.85009676665
"FDY60","OUT049",2430.66301573499
"FDB10","OUT035",3879.707651116
"FDR57","OUT045",2452.23330032952
"FDU58","OUT049",3107.10798968516
"FDH02","OUT046",1480.8266956606
"FDP48","OUT013",2967.62034250127
"FDI46","OUT035",4114.85229010439
"FDW56","OUT013",3085.60540593175
"NCM19","OUT010",0
"FDS50","OUT027",4942.88439173585
"FDK24","OUT013",772.934372306937
"FDO36","OUT017",2962.77322714845
"FDK45","OUT027",3287.04505299039
"NCL05","OUT045",672.478804737435
"FDL32","OUT018",1585.71880470731
"FDA28","OUT049",2158.75009093021
"FDY36","OUT018",932.963924223677
"FDP32","OUT018",1753.37030431884
"FDL50","OUT046",2016.91365505136
"DRC24","OUT049",2509.21925811101
"NCS18","OUT017",1824.30997248791
"FDD16","OUT017",1326.05551300876
"NCV18","OUT013",1402.29254014898
"FDX07","OUT046",2962.73237631595
"NCZ05","OUT027",3123.8811170745
"NCI31","OUT013",653.82641054375
"FDK14","OUT049",1443.34971873571
"NCR06","OUT045",649.672883380944
"NCF54","OUT049",2842.83481827912
"DRG23","OUT010",475.4451368992
"FDD53","OUT046",727.142621672015
"NCM31","OUT027",3681.13722409634
"FDT16","OUT017",4274.3668729542
"FDR40","OUT035",1476.52508109802
"DRG25","OUT017",3024.35450476408
"FDT10","OUT035",1188.60226880803
"FDY32","OUT013",2628.25473090219
"FDN50","OUT035",1696.68359411386
"FDZ35","OUT019",0
"NCP54","OUT045",1879.77057276736
"NCD07","OUT035",1937.87166535816
"FDS02","OUT018",2885.25801967586
"DRN59","OUT018",524.828483492698
